created_doc_time,avail_qty,biddingzone_domain,businesstype,curvetype,docstatus,end,mrid,nominal_power,plant_type,production_resource_id,production_resource_location,production_resource_name,production_resource_psr_name,pstn,qty_uom,resolution,revision,start,source
2025-10-06 08:25:56+00:00,0,SE_3,Planned maintenance,A03,,2022-03-29 15:36:00+02:00,I3SfVfGvTLugEVwhZasXvw,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,3,2022-03-29 08:00:00+02:00,A80
2025-10-06 08:27:48+00:00,230,SE_3,Planned maintenance,A03,,2022-04-20 18:00:00+02:00,xseLBmp9arRGrkIGm4lgSw,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,1,2022-04-20 07:00:00+02:00,A77
2025-10-06 08:35:30+00:00,0,SE_3,Unplanned outage,A03,,2022-04-05 18:45:00+02:00,cUP366LIS0mhv-G0ZqvZEQ,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,3,2022-04-05 16:42:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-21 19:00:00+01:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,5,2022-03-21 07:00:00+01:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-04-05 19:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,21541,MAW,PT1M,5,2022-04-05 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-03-22 07:00:00+01:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,721,MAW,PT1M,5,2022-03-21 19:00:00+01:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-04-07 11:29:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,24421,MAW,PT1M,5,2022-04-07 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-28 19:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,10021,MAW,PT1M,5,2022-03-28 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-04-06 19:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,22981,MAW,PT1M,5,2022-04-06 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-03-24 07:00:00+01:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,2161,MAW,PT1M,5,2022-03-22 19:00:00+01:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-03-29 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,10741,MAW,PT1M,5,2022-03-28 19:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-03-28 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,4867,MAW,PT1M,5,2022-03-24 16:06:00+01:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-29 19:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,11461,MAW,PT1M,5,2022-03-29 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-04-06 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,22261,MAW,PT1M,5,2022-04-05 19:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-03-30 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,12181,MAW,PT1M,5,2022-03-29 19:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-03-31 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,13621,MAW,PT1M,5,2022-03-30 19:00:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-31 14:12:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,14341,MAW,PT1M,5,2022-03-31 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-04-04 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,14773,MAW,PT1M,5,2022-03-31 14:12:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-04-07 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,23701,MAW,PT1M,5,2022-04-06 19:00:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-22 19:00:00+01:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1441,MAW,PT1M,5,2022-03-22 07:00:00+01:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-30 19:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,12901,MAW,PT1M,5,2022-03-30 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,100,SE_3,Planned maintenance,A03,,2022-04-05 07:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,20821,MAW,PT1M,5,2022-04-04 19:00:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-04-04 19:00:00+02:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,20101,MAW,PT1M,5,2022-04-04 07:00:00+02:00,A80
2025-10-06 08:38:12+00:00,0,SE_3,Planned maintenance,A03,,2022-03-24 16:06:00+01:00,d3HrEYhEj7x7W-_sf3sMXg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,4321,MAW,PT1M,5,2022-03-24 07:00:00+01:00,A80
2025-10-06 08:39:06+00:00,0,SE_3,Unplanned outage,A03,,2022-04-08 09:00:00+02:00,RKY_T36bip9JhDzk1D9QPA,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,1,2022-04-08 07:01:00+02:00,A80
2025-10-06 08:42:07+00:00,747,SE_3,Unplanned outage,A03,,2022-04-09 23:59:00+02:00,-xxQxTibmsL6xenQXSiq4g,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,2,2022-04-09 18:00:00+02:00,A77
2025-10-06 08:42:07+00:00,465,SE_3,Unplanned outage,A03,,2022-04-11 02:00:00+02:00,-xxQxTibmsL6xenQXSiq4g,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,421,MAW,PT1M,2,2022-04-10 01:00:00+02:00,A77
2025-10-06 08:42:07+00:00,560,SE_3,Unplanned outage,A03,,2022-04-10 01:00:00+02:00,-xxQxTibmsL6xenQXSiq4g,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,360,MAW,PT1M,2,2022-04-09 23:59:00+02:00,A77
2025-10-06 08:53:18+00:00,0,SE_3,Planned maintenance,A03,,2022-04-20 16:00:00+02:00,3t1fRuE3wmm1Pq1en1KIeg,213.0,Wind Onshore,46WPU0000000065H,SE3,Jädraås Vindkraftpark,,1,MAW,PT1M,1,2022-04-20 08:00:00+02:00,A77
2025-10-06 08:53:52+00:00,0,SE_3,Planned maintenance,A03,,2022-04-19 15:45:00+02:00,_XfJHxng14Wmqqd-L6ZJqg,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,4,2022-04-11 08:00:00+02:00,A80
2025-10-06 08:57:12+00:00,0,SE_3,Unplanned outage,A03,,2022-04-11 05:15:00+02:00,f74QxqdI5Kz8o0obDsGoGA,120.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,1,2022-04-11 03:45:00+02:00,A80
2025-10-06 09:01:23+00:00,0,SE_3,Planned maintenance,A03,,2022-04-26 11:33:00+02:00,ZyWgbTvDTU4nVbhUAxWbKg,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,3,2022-04-26 08:00:00+02:00,A80
2025-10-06 09:07:19+00:00,230,SE_3,Planned maintenance,A03,,2022-05-12 11:00:00+02:00,pWbCK2NlFnulgkDXLU-yIQ,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,2,2022-05-12 07:00:00+02:00,A77
2025-10-06 09:09:12+00:00,980,SE_3,Planned maintenance,A03,,2022-05-07 20:00:00+02:00,9iJ3Z5MVQWe9Qk515zMaog,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,601,MAW,PT1M,2,2022-05-07 13:00:00+02:00,A77
2025-10-06 09:09:12+00:00,1121,SE_3,Planned maintenance,A03,,2022-05-07 20:30:00+02:00,9iJ3Z5MVQWe9Qk515zMaog,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1021,MAW,PT1M,2,2022-05-07 20:00:00+02:00,A77
2025-10-06 09:09:12+00:00,933,SE_3,Planned maintenance,A03,,2022-05-07 07:15:00+02:00,9iJ3Z5MVQWe9Qk515zMaog,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,2,2022-05-07 03:00:00+02:00,A77
2025-10-06 09:09:12+00:00,748,SE_3,Planned maintenance,A03,,2022-05-07 13:00:00+02:00,9iJ3Z5MVQWe9Qk515zMaog,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,256,MAW,PT1M,2,2022-05-07 07:15:00+02:00,A77
2025-10-06 09:20:09+00:00,0,SE_3,Planned maintenance,A03,,2022-05-10 21:58:00+02:00,QsSHV4BmJu56yGvz5Rbovw,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,7,2022-04-18 17:00:00+02:00,A80
2025-10-06 09:38:53+00:00,0,SE_3,Unplanned outage,A03,,2022-05-23 11:54:00+02:00,-gkVJwqL2tvONR9Ywpnh5A,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,4,2022-05-22 00:03:00+02:00,A80
2025-10-06 09:40:35+00:00,210,SE_3,Planned maintenance,A03,,2022-06-14 14:30:00+02:00,hbzhKDFff4OZMvQQ_SBdpQ,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,1,2022-06-13 08:00:00+02:00,A77
2025-10-06 09:40:35+00:00,710,SE_3,Planned maintenance,A03,Cancelled,2022-05-29 14:00:00+02:00,AHHaYmUUo_h0fKRNUrqnXA,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,2,2022-05-29 08:00:00+02:00,A77
2025-10-06 09:44:10+00:00,0,SE_3,Planned maintenance,A03,,2022-05-26 09:00:00+02:00,LG_U07CACP2tO3XybiPN7g,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,7,2022-05-01 01:00:00+02:00,A77
2025-10-06 09:54:23+00:00,130,SE_3,Planned maintenance,A03,,2022-06-01 13:00:00+02:00,cNfGyPRqgZ8067kCYJSLng,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,601,MAW,PT1M,4,2022-05-31 18:00:00+02:00,A80
2025-10-06 09:54:23+00:00,0,SE_3,Planned maintenance,A03,,2022-05-31 18:00:00+02:00,cNfGyPRqgZ8067kCYJSLng,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,4,2022-05-31 08:00:00+02:00,A80
2025-10-06 09:54:23+00:00,0,SE_3,Planned maintenance,A03,,2022-06-01 15:00:00+02:00,cNfGyPRqgZ8067kCYJSLng,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1741,MAW,PT1M,4,2022-06-01 13:00:00+02:00,A80
2025-10-06 10:07:09+00:00,100,SE_3,Planned maintenance,A03,,2022-06-10 17:00:00+02:00,K4-kFMFLJ54UatnPi3S0Rg,213.0,Wind Onshore,46WPU0000000065H,SE3,Jädraås Vindkraftpark,,1,MAW,PT1M,1,2022-06-07 08:00:00+02:00,A77
2025-10-06 10:11:08+00:00,0,SE_3,Unplanned outage,A03,,2022-06-07 10:00:00+02:00,TcELSa_Sr055OLFHJdVPqw,120.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,2,2022-06-07 09:11:00+02:00,A80
2025-10-06 10:19:39+00:00,0,SE_3,Unplanned outage,A03,,2022-06-14 00:46:00+02:00,lxyNapbAy4gsmNvq4uLX-w,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,2,2022-06-14 00:10:00+02:00,A80
2025-10-06 10:24:28+00:00,810,SE_3,Planned maintenance,A03,,2022-08-27 13:00:00+02:00,MMKZXDqMdCIxZ1BiaxT76Q,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,1,2022-08-27 10:00:00+02:00,A77
2025-10-06 10:24:45+00:00,0,SE_3,Planned maintenance,A03,,2022-06-16 13:07:00+02:00,_AUWsixmbfbOe0GHufLmdg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,2,2022-06-13 08:00:00+02:00,A80
2025-10-06 10:31:59+00:00,0,SE_3,Planned maintenance,A03,Cancelled,2022-08-19 16:00:00+02:00,WdIM2N1bVmjp3AFyL8DrUg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,2,2022-08-15 08:00:00+02:00,A80
2025-10-06 10:33:39+00:00,210,SE_3,Planned maintenance,A03,,2022-06-21 14:00:00+02:00,UzunmtLJKIUzSiSmxeTPIQ,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,2,2022-06-21 09:00:00+02:00,A77
2025-10-06 10:35:51+00:00,880,SE_3,Planned maintenance,A03,,2022-08-10 09:00:00+02:00,ffNaddZRdpM37Zf1C24JEQ,1134.0,Nuclear,46WPU0000000014Y,SE3,Ringhals 4,,1,MAW,PT1M,1,2022-07-04 00:00:00+02:00,A77
2025-10-06 10:44:47+00:00,0,SE_3,Planned maintenance,A03,,2022-06-29 16:00:00+02:00,ZEQxvS1wCRC7TH4UYL7dAg,1063.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,,1,MAW,PT1M,6,2022-05-25 03:00:00+02:00,A77
2025-10-06 10:47:36+00:00,428,SE_3,Unplanned outage,A03,,2022-06-30 20:00:00+02:00,-L70O9BVRjmhT6XZ2Z37cA,1063.0,Nuclear,46WPU00000000121,SE3,Ringhals 3,,1,MAW,PT1M,1,2022-06-30 19:50:00+02:00,A77
2025-10-06 10:48:34+00:00,1160,SE_3,Unplanned outage,A03,,2022-07-02 13:00:00+02:00,6lESxY5aYqTxYVK7wmdtRQ,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,1,2022-07-02 10:00:00+02:00,A80
2025-10-06 10:53:21+00:00,0,SE_3,Unplanned outage,A03,,2022-07-06 01:30:00+02:00,4hiHfC8jl9A-rcUhzgA_4w,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,1,2022-07-06 00:13:00+02:00,A80
2025-10-06 10:54:08+00:00,400,SE_3,Unplanned outage,A03,,2022-06-01 09:00:00+02:00,9OMgdOnKUp94nZHLPCTZBA,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,481,MAW,PT1M,20,2022-06-01 01:00:00+02:00,A77
2025-10-06 10:54:08+00:00,710,SE_3,Unplanned outage,A03,,2022-06-01 01:00:00+02:00,9OMgdOnKUp94nZHLPCTZBA,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,1,MAW,PT1M,20,2022-05-31 17:00:00+02:00,A77
2025-10-06 10:54:08+00:00,0,SE_3,Unplanned outage,A03,,2022-06-06 14:00:00+02:00,9OMgdOnKUp94nZHLPCTZBA,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,961,MAW,PT1M,20,2022-06-01 09:00:00+02:00,A77
2025-10-06 10:54:08+00:00,450,SE_3,Unplanned outage,A03,,2022-07-06 15:00:00+02:00,9OMgdOnKUp94nZHLPCTZBA,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,8461,MAW,PT1M,20,2022-06-06 14:00:00+02:00,A77
2025-10-06 10:55:33+00:00,0,SE_3,Unplanned outage,A03,,2022-07-07 14:30:00+02:00,yxRTGHEpIaKBnJZtcPGE4g,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,1,2022-07-07 13:20:00+02:00,A80
2025-10-06 10:55:43+00:00,0,SE_3,Planned maintenance,A03,,2022-07-07 14:48:00+02:00,kpBrEXGLHyJ_KLZttVXI6g,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,2,2022-06-20 08:00:00+02:00,A80
2025-10-06 10:57:47+00:00,0,SE_3,Unplanned outage,A03,,2022-07-09 07:30:00+02:00,Gz_Q49iZZ5wht9L4N70zMQ,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,1,2022-07-09 06:13:00+02:00,A80
2025-10-06 10:59:43+00:00,0,SE_3,Unplanned outage,A03,,2022-07-11 01:09:00+02:00,8Xc5NeDR8EAzX2UXpnaXHw,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,2,2022-07-11 00:09:00+02:00,A80
2025-10-06 11:02:47+00:00,0,SE_3,Unplanned outage,A03,,2022-07-12 19:40:00+02:00,CP68er1REAhMAR2-lJvjFQ,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,1,2022-07-12 17:55:00+02:00,A80
2025-10-06 11:16:22+00:00,0,SE_3,Unplanned outage,A03,,2022-07-21 04:00:00+02:00,1wbAjus94-u5YakDYcS-qw,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,3,2022-07-19 15:53:00+02:00,A80
2025-10-06 11:22:28+00:00,600,SE_3,Planned maintenance,A03,Cancelled,2022-08-06 16:30:00+02:00,yQ_4W5RvTdLd9jBBgZAIdA,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2022-08-06 08:00:00+02:00,A80
2025-10-06 11:34:27+00:00,0,SE_3,Planned maintenance,A03,,2022-07-31 07:00:00+02:00,rpXolzpyq6zK2vr1Gvk-4A,1118.0,Nuclear,46WPU0000000016U,SE3,Forsmark block 2,,1,MAW,PT1M,7,2022-07-10 08:00:00+02:00,A77
2025-10-06 11:39:42+00:00,90,SE_3,Planned maintenance,A03,,2022-04-29 16:00:00+02:00,ur6--Cu6jcnBD17mJ37TnQ,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,6,2022-04-04 07:00:00+02:00,A77
2025-10-06 11:39:42+00:00,128,SE_3,Planned maintenance,A03,,2022-09-19 07:00:00+02:00,ur6--Cu6jcnBD17mJ37TnQ,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,36541,MAW,PT1M,6,2022-04-29 16:00:00+02:00,A77
2025-10-06 12:06:37+00:00,0,SE_3,Unplanned outage,A03,,2022-08-21 11:51:00+02:00,Y6F0hJFVkRVDX94RHYyppA,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,1,2022-08-21 09:51:00+02:00,A80
2025-10-06 12:09:52+00:00,0,SE_3,Planned maintenance,A03,,2022-09-03 14:00:00+02:00,Cofiy5H-dx9y2btQss8Nww,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,1,2022-09-03 10:00:00+02:00,A80
2025-10-06 12:09:52+00:00,0,SE_3,Planned maintenance,A03,,2022-08-31 15:00:00+02:00,y7cm7nwfPUIY616WjJ1mJw,130.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G3,1,MAW,PT1M,2,2022-08-31 10:00:00+02:00,A80
2025-10-06 12:15:41+00:00,1300,SE_3,Unplanned outage,A03,,2022-08-26 12:30:00+02:00,nVBPeCVIbIWhLUTqVN5ukw,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,1,2022-08-26 11:30:00+02:00,A80
2025-10-06 12:20:27+00:00,0,SE_3,Unplanned outage,A03,,2022-08-30 00:55:00+02:00,YpJfxYpxUZxxgMZ7ajWsJg,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,2,2022-08-30 00:03:00+02:00,A80
2025-10-06 12:23:24+00:00,1290,SE_3,Unplanned outage,A03,,2022-08-31 11:30:00+02:00,5b0PcwRni_Z1nWk2f8TS_Q,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2022-08-31 10:00:00+02:00,A80
2025-10-06 12:25:15+00:00,0,SE_3,Unplanned outage,A03,,2022-09-01 10:57:00+02:00,efuxD8axvYbC1Qjvzu7XjQ,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G1,1,MAW,PT1M,3,2022-09-01 07:02:00+02:00,A80
2025-10-06 12:35:01+00:00,1280,SE_3,Unplanned outage,A03,,2022-09-06 14:00:00+02:00,ZtyFg_UHeYqEom2QhGPU5g,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2022-09-06 10:00:00+02:00,A80
2025-10-06 12:57:56+00:00,0,SE_3,Planned maintenance,A03,,2022-09-15 13:03:00+02:00,9OuB84wu1OVO1rBGLBSWBA,120.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,13,2022-06-08 20:00:00+02:00,A80
2025-10-06 12:58:33+00:00,0,SE_3,Unplanned outage,A03,,2022-09-15 21:00:00+02:00,zyGNbF2_7roWjhlw_bYn4A,120.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,3,2022-09-15 13:20:00+02:00,A80
2025-10-06 13:00:05+00:00,10,SE_3,Planned maintenance,A03,,2022-09-16 13:00:00+02:00,UJ1ITbsWyGmE3k6-ZTdyxQ,120.0,Fossil Oil,46WPU0000000023X,SE3,Värtaverket,KVV8 Värtaverket,1,MAW,PT1M,2,2022-09-16 10:00:00+02:00,A80
2025-10-06 13:00:10+00:00,0,SE_3,Planned maintenance,A03,,2022-10-21 15:00:00+02:00,5gpxiGn0h7i2eF4s2aqAvA,260.0,Fossil Gas,46WPU0000000062N,SE3,Rya KVV ,,1,MAW,PT1M,4,2022-09-19 07:00:00+02:00,A77
2025-10-06 13:00:16+00:00,250,SE_3,Planned maintenance,A03,,2022-09-28 16:00:00+02:00,gVXlzX47zPfU1Pt9tTz1Iw,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,1,2022-09-28 08:00:00+02:00,A77
2025-10-06 13:08:06+00:00,1283,SE_3,Unplanned outage,A03,,2022-09-19 21:35:00+02:00,q7oOCTSd4Y2RkOfmDUXBUA,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,2,2022-09-19 16:20:00+02:00,A80
2025-10-06 13:09:17+00:00,0,SE_3,Unplanned outage,A03,,2022-09-20 08:00:00+02:00,D1Pq1actw_AbJvSDkW5HeQ,100.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,Trängslet G2,1,MAW,PT1M,1,2022-09-20 07:00:00+02:00,A80
2025-10-06 13:11:36+00:00,1280,SE_3,Unplanned outage,A03,,2022-09-21 09:30:00+02:00,ajGpkvURSLjt21R4i-chsA,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,3,2022-09-20 07:15:00+02:00,A80
2025-10-06 13:12:42+00:00,250,SE_3,Planned maintenance,A03,,2022-09-21 14:56:00+02:00,JoMPz9hcGKcA1PtL5LjCQQ,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,2,2022-09-20 09:00:00+02:00,A77
2025-10-06 13:17:05+00:00,972,SE_3,Unplanned outage,A03,,2022-09-23 18:50:00+02:00,JL5t4JC1_TLnu8O2DoGGCA,1172.0,Nuclear,46WPU0000000017S,SE3,Forsmark block 3,,1,MAW,PT1M,1,2022-09-23 18:30:00+02:00,A77
2025-10-06 13:26:48+00:00,250,SE_3,Planned maintenance,A03,,2022-09-29 11:47:00+02:00,tmGcY94egRKpp55d0N8v_g,330.0,Hydro Water Reservoir,46WPU0000000018Q,SE3,Trängslet,,1,MAW,PT1M,2,2022-09-29 08:00:00+02:00,A77
2025-10-06 13:39:32+00:00,1290,SE_3,Unplanned outage,A03,,2022-10-07 10:00:00+02:00,VLobtsF0XCtRNivl87ICEw,1400.0,Nuclear,46WPU0000000061P,SE3,Oskarshamn 3,Oskarshamn G3,1,MAW,PT1M,1,2022-10-06 10:50:00+02:00,A80
2025-10-06 13:49:45+00:00,600,SE_3,Planned maintenance,A03,,2022-10-13 09:30:00+02:00,TwEmlSxUIsM86hh0kduQ3A,988.0,Nuclear,46WPU0000000015W,SE3,Forsmark block 1,,54661,MAW,PT1M,13,2022-10-12 11:00:00+02:00,A77
